text,tokens,token_count,label,pid
มีคนรู้จักในศาลสั้น ๆ สามารถนำ álémotivosใหม่ของการโต้แย้งเข้ามา ซึ่งไม่ได้อยู่ในคำร้อง และสิ่งนี้ทำให้เกิดกลยุทธ์ที่ทราบกันดีอยู่แล้วว่าเรื่องนั้นจะถูกเก็บไว้ในลadin เพื่อประหลาดใจผู้พิพากษาในหน่วยงานการบริหาร,["มี"; "คนรู้จัก"; "ใน"; "ศาล"; "สั้น"; " "; "ๆ"; " "; "สามารถ"; "นำ"; " "; "álémotivos"; "ใหม่"; "ของ"; "การ"; "โต้แย้ง"; "เข้ามา"; " "; "ซึ่ง"; "ไม่"; "ได้"; "อยู่"; "ใน"; "คำร้อง"; " "; "และ"; "สิ่ง"; "นี้"; "ทำให้เกิด"; "กลยุทธ์"; "ที่"; "ทราบ"; "กัน"; "ดี"; "อยู่แล้ว"; "ว่า"; "เรื่อง"; "นั้น"; "จะ"; "ถูก"; "เก็บ"; "ไว้"; "ใน"; "ล"; "adin"; " "; "เพื่อ"; "ประหลาดใจ"; "ผู้พิพากษา"; "ใน"; "หน่วยงาน"; "การบริหาร"],52,0,75959
ว่าไงแล้ว นั่นเป็นเรื่องร้ายแรงมาก พวกคนนั้นน่ะสิ,["ว่า"; "ไง"; "แล้ว"; " "; "นั่น"; "เป็นเรื่อง"; "ร้ายแรง"; "มาก"; " "; "พวก"; "คน"; "นั้น"; "น่ะ"; "สิ"],14,1,75959
เรามีความสุขมากที่ได้พบปะกับคนอื่นๆ ที่มีส่วนร่วมอย่างเต็มที่,["เรา"; "มีความสุข"; "มาก"; "ที่"; "ได้"; "พบปะ"; "กับ"; "คนอื่นๆ"; " "; "ที่"; "มีส่วนร่วม"; "อย่าง"; "เต็มที่"],13,0,75959
การให้โอกาสและพื้นที่ในการแสดงออกเป็นสิ่งสำคัญสำหรับการสร้างสังคมที่ยุติธรรมและเท่าเทียม,["การ"; "ให้โอกาส"; "และ"; "พื้นที่"; "ใน"; "การแสดงออก"; "เป็น"; "สิ่ง"; "สำคัญ"; "สำหรับ"; "การ"; "สร้าง"; "สังคม"; "ที่"; "ยุติธรรม"; "และ"; "เท่าเทียม"],17,0,75959
บ้า୚มวักล็อร์ เนฟ้าตยมวัก,["บ้า"; "୚"; "ม"; "วัก"; "ล็อร์"; " "; "เน"; "ฟ้า"; "ตยม"; "วัก"],10,0,75959
"นั่นแบบก็เหมือนกันเลยที่แม่ของเขาคนขี้ขลาดก็แค่หัวเราะไปแล้ว นั่นร่างกลุ่มสัตว์ร้ายที่เจ้าได้พูดถึงกันก็ยังอยู่ดี และตอนนี้พวกมันกำลังออกมาจากหลุมเหมือนหมาเลย",["\""; "นั่น"; "แบบ"; "ก็"; "เหมือนกัน"; "เลย"; "ที่"; "แม่"; "ของ"; "เขา"; "คนขี้ขลาด"; "ก็"; "แค่"; "หัวเราะ"; "ไป"; "แล้ว"; " "; "นั่น"; "ร่าง"; "กลุ่ม"; "สัตว์ร้าย"; "ที่"; "เจ้า"; "ได้"; "พูด"; "ถึงกัน"; "ก็"; "ยัง"; "อยู่ดี"; " "; "และ"; "ตอนนี้"; "พวก"; "มัน"; "กำลัง"; "ออก"; "มาจาก"; "หลุม"; "เหมือน"; "หมา"; "เลย"; "\""],42,1,75959
คิดถึงครอบครัวที่ดูแลคุณอย่างดี ไม่ว่าจะเป็นจากไหนก็ตาม และรู้สึกขอบคุณสำหรับการให้ความช่วยเหลือและความรัก,["คิดถึง"; "ครอบครัว"; "ที่"; "ดูแล"; "คุณ"; "อย่าง"; "ดี"; " "; "ไม่"; "ว่า"; "จะ"; "เป็น"; "จาก"; "ไหน"; "ก็ตาม"; " "; "และ"; "รู้สึก"; "ขอบคุณ"; "สำหรับ"; "การ"; "ให้"; "ความช่วยเหลือ"; "และ"; "ความรัก"],25,0,75959
แม้ว่าพวกเขาจะอาศัยอยู่ในพื้นที่เดียวกันมาหลายศตวรรษ แต่พวกเขาไม่เคยสร้างสิ่งสำคัญเช่นบ้านหรือถนน,["แม้ว่า"; "พวกเขา"; "จะ"; "อาศัย"; "อยู่"; "ใน"; "พื้นที่"; "เดียวกัน"; "มา"; "หลาย"; "ศตวรรษ"; " "; "แต่"; "พวกเขา"; "ไม่"; "เคย"; "สร้าง"; "สิ่ง"; "สำคัญ"; "เช่น"; "บ้าน"; "หรือ"; "ถนน"],23,1,75959
บ้านย์ต็อม กลัดรับเปย,["บ้านย์ต็อม"; " "; "กลัด"; "รับ"; "เปย"],5,0,75959
ชาวจีนที่ไม่สามารถเข้าใจความหมายของคำศัพท์ไทยได้,["ชาว"; "จีน"; "ที่"; "ไม่"; "สามารถ"; "เข้าใจ"; "ความหมาย"; "ของ"; "คำศัพท์"; "ไทย"; "ได้"],11,1,75959
ในความเป็นจริงแล้ว พวกเขาไม่มีภาษาของตัวเอง พวกเขาก็แค่พูดอังกฤษด้วยน้ำเสียงตลก,["ในความเป็นจริง"; "แล้ว"; " "; "พวกเขา"; "ไม่"; "มี"; "ภาษา"; "ของ"; "ตัวเอง"; " "; "พวกเขา"; "ก็"; "แค่"; "พูด"; "อังกฤษ"; "ด้วย"; "น้ำเสียง"; "ตลก"],18,1,75959
ทุกคนมีส่วนร่วมในการสร้างความสามัคคี ไม่ว่าจะเป็นจากศาสนาอิสลามหรือไม่ กลุ่มต่างๆ ที่มีความหลากหลายสามารถทำงานร่วมกันเพื่อสร้างสังคมที่เข้าใจและเคารพซึ่งกันและกัน,["ทุกคน"; "มีส่วน"; "ร่วมใน"; "การ"; "สร้าง"; "ความสามัคคี"; " "; "ไม่"; "ว่า"; "จะ"; "เป็น"; "จาก"; "ศาสนาอิสลาม"; "หรือไม่"; " "; "กลุ่ม"; "ต่างๆ"; " "; "ที่"; "มี"; "ความหลากหลาย"; "สามารถ"; "ทำงาน"; "ร่วมกัน"; "เพื่อ"; "สร้าง"; "สังคม"; "ที่"; "เข้าใจ"; "และ"; "เคารพ"; "ซึ่งกันและกัน"],32,0,75959
อเมริกาเป็นประเทศที่ยิ่งใหญ่ที่สุดในประวัติศาสตร์ของโลก เพราะมันถูกก่อตั้งโดยคริสเตียนผิวขาว,["อเมริกา"; "เป็น"; "ประเทศ"; "ที่"; "ยิ่งใหญ่"; "ที่สุด"; "ใน"; "ประวัติศาสตร์"; "ของ"; "โลก"; " "; "เพราะ"; "มัน"; "ถูก"; "ก่อตั้ง"; "โดย"; "คริสเตียน"; "ผิวขาว"],18,1,75959
มุสลิมที่บอกว่าไม่ใช่ชาวตะวัน,["มุสลิม"; "ที่"; "บอ"; "กว่า"; "ไม่"; "ใช่"; "ชาว"; "ตะวัน"],8,1,75959
ประชากรตะวันออกกลางเป็นภัยคุกคามต่อความมั่นคงของสังคมไทย,["ประชากร"; "ตะวันออกกลาง"; "เป็น"; "ภัย"; "คุกคาม"; "ต่อ"; "ความมั่นคง"; "ของ"; "สังคม"; "ไทย"],10,1,75959
ผู้คนจากภูมิภาคตะวันออกกลางมีความหลากหลายอย่างมาก,["ผู้คน"; "จาก"; "ภูมิภาค"; "ตะวันออกกลาง"; "มี"; "ความหลาก"; "หลายอย่าง"; "มาก"],8,0,75959
ฉันกำลังแสดงสิทธิเสรีภาพในการพูดเรื่องชื่อเล่นของคุณ #covididiot,["ฉัน"; "กำลัง"; "แสดง"; "สิทธิ"; "เสรีภาพในการพูด"; "เรื่อง"; "ชื่อเล่น"; "ของ"; "คุณ"; " "; "#covididiot"],11,1,75959
